,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分_x,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,調査区分_y,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
5337,1984,3911300,39,42,52,0.0,#,7.8,#,8.9,1.0,6.0,#,10.0,#,13.0,0.0,6.0,#,11.0,#,0.6,#,2.3,1.0,6.0,#,0.6,#,2.3,1.0,6.0,#,1.5,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,#,5.0,#,110.0,1.0,6.0,#,26.0,,,,,,,,,,,,,,,,,3904252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,1984,3911310,39,43,1,0.0,#,6.7,#,7.9,0.0,6.0,#,7.3,#,10.0,1.0,6.0,#,8.7,<,0.5,#,1.3,0.0,6.0,<,0.5,#,1.3,0.0,6.0,#,0.9,#,0.8,#,1.3,,,,,,,,,,,,,,,,,,,<,1.0,#,13.0,0.0,6.0,#,3.0,#,230.0,#,3300.0,2.0,6.0,#,1100.0,,,,,,,,,3904301,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,1984,3911320,39,44,1,0.0,#,6.2,#,8.1,1.0,6.0,#,7.6,#,12.0,0.0,6.0,#,9.9,<,0.5,#,0.7,0.0,6.0,<,0.5,#,0.7,0.0,6.0,#,0.6,<,0.5,#,0.6,,,,,,,,,,,,,,,,,,,#,1.0,#,15.0,0.0,6.0,#,4.0,#,140.0,#,700.0,0.0,5.0,#,420.0,,,,,,,,,3904401,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,1984,3911330,39,45,1,0.0,#,7.1,#,8.8,1.0,6.0,#,8.4,#,13.0,0.0,6.0,#,10.0,<,0.5,#,1.0,0.0,6.0,<,0.5,#,1.0,0.0,6.0,#,0.6,<,0.5,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,2.0,0.0,6.0,#,2.0,#,20.0,#,1300.0,1.0,5.0,#,510.0,,,,,,,,,3904501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,1984,3911340,39,46,1,0.0,#,6.6,#,8.3,0.0,5.0,#,8.9,#,11.0,0.0,5.0,#,9.6,<,0.5,#,1.2,1.0,5.0,<,0.5,#,1.2,1.0,5.0,#,0.6,<,0.5,#,0.5,,,,,,,,,,,,,,,,,,,<,1.0,#,2.0,0.0,5.0,#,1.0,#,49.0,#,490.0,4.0,5.0,#,190.0,,,,,,,,,3904601,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,1984,3911350,39,47,51,0.0,#,7.1,#,7.7,0.0,13.0,#,8.0,#,12.0,0.0,13.0,#,9.7,<,0.5,#,1.5,1.0,13.0,<,0.5,#,1.5,1.0,13.0,#,0.6,<,0.5,#,0.6,,,,,,,,,,,,,,,,,,,<,1.0,#,49.0,1.0,13.0,#,6.0,,,,,,,,,,,,,,,,,3904751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,1984,3911360,39,47,52,0.0,#,7.1,#,7.4,0.0,13.0,#,8.7,#,12.0,0.0,13.0,#,10.0,<,0.5,#,0.8,0.0,13.0,<,0.5,#,0.8,0.0,13.0,#,0.5,<,0.5,<,0.5,,,,,,,,,,,,,,,,,,,<,1.0,#,41.0,2.0,13.0,#,7.0,,,,,,,,,,,,,,,,,3904752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,1984,3911380,39,47,54,0.0,#,6.7,#,7.4,0.0,13.0,#,8.2,#,11.0,0.0,13.0,#,9.5,<,0.5,#,0.7,0.0,13.0,<,0.5,#,0.7,0.0,13.0,#,0.5,<,0.5,#,0.5,,,,,,,,,,,,,,,,,,,<,1.0,#,11.0,0.0,13.0,#,3.0,,,,,,,,,,,,,,,,,3904754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,1984,3911390,39,47,55,0.0,#,7.0,#,7.9,0.0,6.0,#,8.4,#,12.0,0.0,6.0,#,9.9,<,0.5,#,1.3,1.0,6.0,<,0.5,#,1.3,1.0,6.0,#,0.7,<,0.5,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,3.0,0.0,5.0,#,2.0,#,130.0,#,490.0,6.0,6.0,#,280.0,,,,,,,,,3904755,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,1984,3911400,39,47,56,0.0,#,6.4,#,7.4,1.0,13.0,#,8.4,#,11.0,0.0,13.0,#,9.6,<,0.5,#,1.5,1.0,13.0,<,0.5,#,1.5,1.0,13.0,#,0.7,<,0.5,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,180.0,1.0,13.0,#,16.0,,,,,,,,,,,,,,,,,3904756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,1984,3911420,39,47,58,0.0,#,7.1,#,7.6,0.0,13.0,#,6.4,#,11.0,2.0,13.0,#,9.1,<,0.5,#,0.8,0.0,13.0,<,0.5,#,0.8,0.0,13.0,#,0.6,#,0.5,#,0.6,,,,,,,,,,,,,,,,,,,<,1.0,#,45.0,1.0,13.0,#,6.0,,,,,,,,,,,,,,,,,3904758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,1984,3911430,39,47,59,0.0,#,7.1,#,7.6,0.0,13.0,#,6.3,#,11.0,1.0,13.0,#,9.2,<,0.5,#,1.0,0.0,13.0,<,0.5,#,1.0,0.0,13.0,#,0.6,#,0.5,#,0.7,,,,,,,,,,,,,,,,,,,<,1.0,#,11.0,0.0,13.0,#,2.0,,,,,,,,,,,,,,,,,3904759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,1984,3911440,39,47,60,0.0,#,7.0,#,7.6,0.0,13.0,#,6.3,#,11.0,2.0,13.0,#,9.1,<,0.5,#,1.1,1.0,13.0,<,0.5,#,1.1,1.0,13.0,#,0.6,<,0.5,#,0.8,,,,,,,,,,,,,,,,,,,<,1.0,#,11.0,0.0,13.0,#,3.0,,,,,,,,,,,,,,,,,3904760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,1984,3912020,39,47,61,0.0,#,6.8,#,7.6,0.0,13.0,#,8.5,#,11.0,0.0,13.0,#,9.3,<,0.5,#,0.9,0.0,13.0,<,0.5,#,0.9,0.0,13.0,#,0.6,#,0.5,#,0.6,,,,,,,,,,,,,,,,,,,<,1.0,#,8.0,0.0,13.0,#,3.0,,,,,,,,,,,,,,,,,3904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,1984,3912140,39,47,62,0.0,#,7.2,#,8.0,0.0,6.0,#,8.9,#,12.0,0.0,6.0,#,10.0,#,0.5,#,1.4,2.0,6.0,#,0.5,#,1.4,2.0,6.0,#,0.9,#,0.7,#,1.2,,,,,,,,,,,,,,,,,,,<,1.0,#,2.0,0.0,5.0,#,1.0,,,,,,,,,,,,,,,,,3904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,1984,3930010,39,601,1,0.0,#,8.2,#,8.8,13.0,14.0,#,6.6,#,10.0,3.0,14.0,#,8.1,,,,,,,,,,,,,,,,,,,#,0.8,#,5.1,9.0,14.0,#,0.8,#,3.9,3.0,8.0,#,2.0,#,1.5,#,3.2,,,,,,,,,#,50.0,#,7900.0,3.0,14.0,#,1700.0,N,0.5,N,0.5,0.0,9.0,N,0.5,3960101,0.0,1.0,<,0.005,<,0.005,0.0,1.0,N,0.1,N,0.1,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,1984,3930020,39,601,2,0.0,#,8.4,#,8.9,14.0,14.0,#,6.2,#,10.0,2.0,14.0,#,8.1,,,,,,,,,,,,,,,,,,,#,0.8,#,5.0,9.0,14.0,#,0.8,#,4.1,3.0,8.0,#,2.0,#,1.6,#,3.2,,,,,,,,,#,20.0,#,9200.0,4.0,14.0,#,2300.0,N,0.5,N,0.5,0.0,9.0,N,0.5,3960102,0.0,1.0,<,0.005,<,0.005,0.0,1.0,N,0.1,N,0.1,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,1984,3930030,39,602,1,0.0,#,7.3,#,8.4,3.0,6.0,#,6.9,#,8.1,0.0,6.0,#,7.5,,,,,,,,,,,,,,,,,,,#,1.6,#,4.5,1.0,6.0,#,1.6,#,4.5,1.0,6.0,#,2.4,#,2.0,#,2.6,,,,,,,,,,,,,,,,,,,,,,,,,3960201,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,1984,3930040,39,602,2,0.0,#,7.5,#,8.6,4.0,6.0,#,6.9,#,9.1,0.0,6.0,#,8.0,,,,,,,,,,,,,,,,,,,#,1.0,#,4.3,1.0,6.0,#,1.0,#,4.3,1.0,6.0,#,2.1,#,1.9,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,3960202,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,1984,3930050,39,602,3,0.0,#,7.6,#,8.7,6.0,6.0,#,6.6,#,10.0,0.0,6.0,#,8.4,,,,,,,,,,,,,,,,,,,#,0.9,#,4.9,1.0,6.0,#,0.9,#,4.9,1.0,6.0,#,2.2,#,1.8,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,3960203,0.0,1.0,<,0.005,<,0.005,,,,,,,0.0,1.0,<,0.05,<,0.05,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.02,<,0.02,0.0,1.0,<,0.0005,<,0.0005,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,1984,3930060,39,602,51,0.0,#,7.5,#,8.2,1.0,2.0,#,7.6,#,8.1,0.0,2.0,#,7.9,,,,,,,,,,,,,,,,,,,#,2.4,#,2.7,0.0,2.0,#,2.4,#,2.7,0.0,2.0,#,2.6,#,2.6,#,2.7,,,,,,,,,,,,,,,,,,,,,,,,,3960251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,1984,3930070,39,602,52,0.0,#,7.2,#,7.7,2.0,2.0,#,6.0,#,8.0,0.0,2.0,#,7.0,,,,,,,,,,,,,,,,,,,#,2.5,#,2.8,0.0,2.0,#,2.5,#,2.8,0.0,2.0,#,2.7,#,2.7,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,3960252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,1984,3930080,39,602,53,0.0,#,7.3,#,7.8,1.0,2.0,#,5.3,#,6.8,0.0,2.0,#,6.1,,,,,,,,,,,,,,,,,,,#,3.0,#,3.7,1.0,2.0,#,3.0,#,3.7,1.0,2.0,#,3.4,#,3.4,#,3.7,,,,,,,,,,,,,,,,,,,,,,,,,3960253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,1984,3930090,39,602,54,0.0,#,7.8,#,8.8,1.0,2.0,#,10.0,#,10.0,0.0,2.0,#,10.0,,,,,,,,,,,,,,,,,,,#,3.6,#,3.8,2.0,2.0,#,3.6,#,3.8,2.0,2.0,#,3.7,#,3.7,#,3.8,,,,,,,,,,,,,,,,,,,,,,,,,3960254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,1984,3930100,39,602,55,0.0,#,7.6,#,8.4,2.0,2.0,#,7.6,#,8.5,0.0,2.0,#,8.1,,,,,,,,,,,,,,,,,,,#,2.2,#,2.3,0.0,2.0,#,2.2,#,2.3,0.0,2.0,#,2.3,#,2.3,#,2.3,,,,,,,,,,,,,,,,,,,,,,,,,3960255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,1984,3930110,39,602,56,0.0,#,7.6,#,8.6,2.0,2.0,#,8.3,#,9.4,0.0,2.0,#,8.9,,,,,,,,,,,,,,,,,,,#,2.8,#,3.1,1.0,2.0,#,2.8,#,3.1,1.0,2.0,#,3.0,#,3.0,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,3960256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
