,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
1464,1980,1,,510084,2,5,5,1,,大湯川下流,オオユガワカリユウ,,古川橋,フルカワバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510160.0,82021.0,,40.25944444,140.76750000, 40:15:34,140:46:03,0500501
1465,1980,1,,510094,2,5,6,1,,阿仁川上流,アニガワジヨウリユウ,,粕内橋,カスナイバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510170.0,82259.0,,39.97722222,140.24805556, 39:58:38,140:14:53,0500601
1466,1980,1,,510104,2,5,7,1,,阿仁川下流,アニガワカリユウ,,高長橋,タカチヨウバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510190.0,82021.0,,40.18472222,140.29611111, 40:11:05,140:17:46,0500701
1467,1980,1,,510114,2,5,8,1,,,コマタガワ,,,ヒラサトバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510250.0,,,40.05222222,140.42055556, 40:03:08,140:25:14,0500801
1468,1980,1,,510124,2,5,10,1,,,コアニガワカリユウ,,,オチアイバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510260.0,,,40.15333333,140.30277778, 40:09:12,140:18:10,0501001
1469,1980,1,,510134,2,5,12,1,,早口川下流,ハヤグチガワカリユウ,,早口橋,ハヤグチバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510270.0,82021.0,,40.27055556,140.43861111, 40:16:14,140:26:19,0501201
1470,1980,1,,510144,2,5,14,1,,藤琴川下流,フジコトガワカリユウ,,琴音橋,コトネバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510280.0,82021.0,,40.21805556,140.25000000, 40:13:05,140:15:00,0501401
1471,1980,1,,510154,2,5,16,1,,種梅川下流,タネウメガワカリユウ,,大川口１号橋,オオカワグチイチゴウバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510290.0,82021.0,,40.20333333,140.21888889, 40:12:12,140:13:08,0501601
1472,1980,1,,510164,2,5,20,1,,常盤川下流,トキワガワカリユウ,,刈橋,カリバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510300.0,82021.0,,40.23194444,140.14833333, 40:13:55,140:08:54,0502001
1473,1980,1,,510174,2,5,21,1,,長木川上流,ナガキガワジヨウリユウ,,二ッ屋橋,フタツヤバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510310.0,82021.0,,40.28083333,140.59027778, 40:16:51,140:35:25,0502101
1474,1980,1,,510184,2,5,22,1,,長木川下流,ナガキガワカリユウ,,餅田橋,モチダバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510320.0,82021.0,,40.27611111,140.51583333, 40:16:34,140:30:57,0502201
1475,1980,1,,510194,2,5,24,1,,引欠川下流,ヒツカケガワカリユウ,,引欠川末端,ヒツカケガワマツタン,,B,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510340.0,82021.0,,40.26111111,140.47888889, 40:15:40,140:28:44,0502401
1476,1980,1,,510204,2,5,26,1,,,シモナイガワカリユウ,,,マツキバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510350.0,,,40.29444444,140.54583333, 40:17:40,140:32:45,0502601
1477,1980,1,,510214,2,5,29,1,,小猿部川,オサルベガワ,,川口橋,カワグチバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510360.0,82021.0,,40.20777778,140.36500000, 40:12:28,140:21:54,0502901
1478,1980,1,,510224,2,5,30,1,,熊沢川,クマザワガワ,,長峰橋,ナガミネバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510370.0,82021.0,,40.13611111,140.79472222, 40:08:10,140:47:41,0503001
1479,1980,1,,510234,2,5,32,1,,岩瀬川,イワセガワ,,岩瀬橋,イワセバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510380.0,82021.0,,40.27277778,140.46083333, 40:16:22,140:27:39,0503201
1480,1980,1,,510244,2,5,36,1,,,コサカガワチユウリユウ,,,ダイチバシ,,C,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510390.0,,,40.29416667,140.74694444, 40:17:39,140:44:49,0503601
1481,1980,1,,510254,2,5,38,1,,,コサカガワカリユウ,,,オヤマバシ,,B,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510430.0,,,40.26944444,140.76222222, 40:16:10,140:45:44,0503801
1482,1980,1,,510264,2,5,46,1,,檜山川,ヒヤマガワ,,檜山川橋,ヒヤマガワバシ,,C,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510440.0,82021.0,,40.19333333,140.08388889, 40:11:36,140:05:02,0504601
1483,1980,1,,510274,2,5,51,1,,犀川,サイカワ,,才川橋,サイカワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510450.0,82021.0,,40.23583333,140.55583333, 40:14:09,140:33:21,0505101
1484,1980,1,,510284,2,5,52,1,,,オモノガワジヨウリユウ,,,ジユブイチザワ,,AA,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510460.0,,,39.05805556,140.37722222, 39:03:29,140:22:38,0505201
1485,1980,1,,510294,2,5,53,3,,,オモノガワチユウリユウ,,,オモノガワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510470.0,,,39.27888889,140.40111111, 39:16:44,140:24:04,0505303
1486,1980,1,,510304,2,5,53,4,,,オモノガワチユウリユウ,,,オオマガリバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510480.0,,,39.45027778,140.46888889, 39:27:01,140:28:08,0505304
1487,1980,1,,510314,2,5,53,5,,雄物川中流,オモノガワチユウリユウ,,岳見橋,タケミバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510490.0,82022.0,,39.48500000,140.33833333, 39:29:06,140:20:18,0505305
1488,1980,1,,510324,2,5,53,6,,,オモノガワチユウリユウ,,,カリワノバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510500.0,,,39.55000000,140.36000000, 39:33:00,140:21:36,0505306
1489,1980,1,,510334,2,5,53,7,,,オモノガワチユウリユウ,,,アラハバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510510.0,,,39.53277778,140.22944444, 39:31:58,140:13:46,0505307
1490,1980,1,,510344,2,5,53,8,,,オモノガワチユウリユウ,,,クロセバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510520.0,,,39.61500000,140.15555556, 39:36:54,140:09:20,0505308
1491,1980,1,,510354,2,5,53,9,,,オモノガワチユウリユウ,,,アキタオオハシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510530.0,,,39.69166667,140.09222222, 39:41:30,140:05:32,0505309
1493,1980,1,,510374,2,5,54,1,,,オモノガワカリユウ,,,オモノシンバシ,,C,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510610.0,,,39.69250000,140.08472222, 39:41:33,140:05:05,0505401
1494,1980,1,,510384,2,5,55,1,,玉川上流,タマガワジヨウリユウ,,岩瀬橋,イワセバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510630.0,82022.0,,39.58000000,140.56666667, 39:34:48,140:34:00,0505501
1495,1980,1,,510394,2,5,56,1,,玉川下流,タマガワカリユウ,,長野大橋,ナガノオオハシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510640.0,82022.0,,39.54111111,140.52666667, 39:32:28,140:31:36,0505601
1496,1980,1,,510404,2,5,56,2,,玉川下流,タマガワカリユウ,,玉川橋,タマガワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510650.0,82022.0,,39.48472222,140.45583333, 39:29:05,140:27:21,0505602
1497,1980,1,,510414,2,5,58,1,,,ヒノキナイガワカリユウ,,,ウチカワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510670.0,,,39.59111111,140.55861111, 39:35:28,140:33:31,0505801
1498,1980,1,,510424,2,5,60,1,,,サイナイガワカリユウ,,,セガワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510680.0,,,39.53666667,140.53055556, 39:32:12,140:31:50,0506001
1500,1980,1,,510444,2,5,62,1,,旭川中流,アサヒカワチユウリユウ,,添川橋,ソエガワバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510700.0,82022.0,,39.75388889,140.13833333, 39:45:14,140:08:18,0506201
1501,1980,1,,510454,2,5,63,1,,旭川下流,アサヒカワカリユウ,,新旭橋,シンアサヒバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510710.0,82022.0,,39.70611111,140.09888889, 39:42:22,140:05:56,0506301
1502,1980,1,,510464,2,5,63,51,,旭川下流,アサヒカワカリユウ,,四丁目橋,ヨンチヨウメバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510720.0,,,39.71500000,140.11722222, 39:42:54,140:07:02,0506351
1503,1980,1,,510474,2,5,63,52,,旭川下流,アサヒカワカリユウ,,川口橋,カワグチバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510730.0,82022.0,,39.70555556,140.10833333, 39:42:20,140:06:30,0506352
1504,1980,1,,510484,2,5,64,1,,,タイヘイガワジヨウリユウ,,,ジヌシバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510740.0,,,39.73277778,140.25888889, 39:43:58,140:15:32,0506401
1505,1980,1,,510494,2,5,65,1,,,タイヘイガワチユウリユウ,,,マツザキバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510750.0,,,39.72722222,140.15750000, 39:43:38,140:09:27,0506501
1506,1980,1,,510504,2,5,66,1,,,タイヘイガワカリユウ,,,ウシジマバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510760.0,,,39.70277778,140.11777778, 39:42:10,140:07:04,0506601
1507,1980,1,,510514,2,5,67,1,,横手川上流,ヨコテガワジヨウリユウ,,皿木橋,サラキバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510770.0,82022.0,,39.29055556,140.59666667, 39:17:26,140:35:48,0506701
1508,1980,1,,510524,2,5,68,1,,横手川中流,ヨコテガワチユウリユウ,,本郷橋,ホンゴウバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510780.0,82022.0,,39.30611111,140.58111111, 39:18:22,140:34:52,0506801
1509,1980,1,,510534,2,5,69,1,,横手川下流,ヨコテガワカリユウ,,藤木上橋,フジキカミバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510800.0,82022.0,,39.41000000,140.48611111, 39:24:36,140:29:10,0506901
1510,1980,1,,510544,2,5,71,1,,,カワグチガワカリユウ,,,リユウモンジバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510830.0,,,39.47000000,140.51472222, 39:28:12,140:30:53,0507101
1511,1980,1,,510554,2,5,74,1,,,サンナイガワ,,,ヒザワバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510840.0,,,39.71250000,140.29111111, 39:42:45,140:17:28,0507401
1512,1980,1,,510564,2,5,75,1,,,ナルセガワ,,,ナルセガワバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510850.0,,,39.19277778,140.54888889, 39:11:34,140:32:56,0507501
1513,1980,1,,510574,2,5,76,1,,岩見川上流,イワミガワジヨウリユウ,,岩見大橋,イワミオオハシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510860.0,82022.0,,39.70805556,140.29027778, 39:42:29,140:17:25,0507601
1514,1980,1,,510584,2,5,77,1,,岩見川下流,イワミガワカリユウ,,本田橋,ホンデンバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510880.0,82022.0,,39.64833333,140.15555556, 39:38:54,140:09:20,0507701
1515,1980,1,,510594,2,5,77,51,,岩見川下流,イワミガワカリユウ,,芝野橋,シバノバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510890.0,,,39.65166667,140.13888889, 39:39:06,140:08:20,0507751
1516,1980,1,,510604,2,5,78,1,,皆瀬川上流,ミナセガワジヨウリユウ,,久保橋,クボバシ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510920.0,82022.0,,39.15777778,140.55277778, 39:09:28,140:33:10,0507801
1517,1980,1,,510614,2,5,79,1,,皆瀬川下流,ミナセガワカリユウ,,八木,ヤギ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510950.0,82022.0,,39.20083333,140.52777778, 39:12:03,140:31:40,0507901
1518,1980,1,,510624,2,5,80,1,,役内川上流,ヤクナイガワジヨウリヨウ,,川井橋,カワイバシ,,AA,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510970.0,82022.0,,38.98861111,140.55777778, 38:59:19,140:33:28,0508001
1519,1980,1,,510634,2,5,81,1,,役内川下流,ヤクナイガワカリユウ,,万石橋,マンゴクバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510980.0,82022.0,,39.05888889,140.44472222, 39:03:32,140:26:41,0508101
1520,1980,1,,510644,2,5,82,1,,土買川,ツチカイガワ,,暁橋,アカツキバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510990.0,82022.0,,39.54000000,140.36833333, 39:32:24,140:22:06,0508201
1521,1980,1,,510654,2,5,83,1,,,イリミナイガワジヨウリユウ,,,ツキミドウバシ,,C,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511000.0,,,39.59611111,140.53083333, 39:35:46,140:31:51,0508301
1522,1980,1,,510664,2,5,84,1,,,イリミナイガワカリユウ,,,キツカケダバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511010.0,,,39.56166667,140.52666667, 39:33:42,140:31:36,0508401
1523,1980,1,,510674,2,5,85,1,,,オオトガワ,,,オオトガワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511020.0,,,39.19777778,140.42166667, 39:11:52,140:25:18,0508501
1524,1980,1,,510684,2,5,87,1,,,スギサワガワ,,,スギサワガワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511030.0,,,39.34388889,140.56333333, 39:20:38,140:33:48,0508701
1525,1980,1,,510694,2,5,88,1,,,ヨシザワガワ,,,ヨシザワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511040.0,,,39.33333333,140.56805556, 39:20:00,140:34:05,0508801
1526,1980,1,,510704,2,5,89,1,,丸子川上流,マルコガワジヨウリユウ,,田茂木橋,タモギバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511050.0,82022.0,,39.46277778,140.50916667, 39:27:46,140:30:33,0508901
1527,1980,1,,510714,2,5,90,1,,丸子川下流,マルコガワカリユウ,,丸子橋,マルコバシ,,B,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511060.0,82022.0,,39.46055556,140.47750000, 39:27:38,140:28:39,0509001
1528,1980,1,,510724,2,5,92,1,,,フクベナイガワカリユウ,,,キユウフクベナイバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511070.0,,,39.45722222,140.48638889, 39:27:26,140:29:11,0509201
1529,1980,1,,510734,2,5,94,1,,,クボゼキガワカリユウ,,,オオワダバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511080.0,,,39.48166667,140.50222222, 39:28:54,140:30:08,0509401
1530,1980,1,,510744,2,5,95,1,,淀川,ヨドガワ,,馬場橋,バババシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511090.0,82022.0,,39.55666667,140.26000000, 39:33:24,140:15:36,0509501
1531,1980,1,,510754,2,5,97,1,,高松川,タカマツガワ,,須川橋,スカワバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511150.0,82022.0,,39.08944444,140.47611111, 39:05:22,140:28:34,0509701
1532,1980,1,,510764,2,5,98,1,,西馬音内川,ニシモナイガワ,,駄賃橋,ダチンバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511160.0,82022.0,,39.22333333,140.42583333, 39:13:24,140:25:33,0509801
1533,1980,1,,510774,2,5,99,1,,白子川,シラコガワ,,白子川橋,シラコガワバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511170.0,82022.0,,39.20777778,140.45777778, 39:12:28,140:27:28,0509901
1534,1980,1,,510784,2,5,100,1,,,オオサワガワ,,,キヨウデンバシ,,B,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511180.0,,,39.28944444,139.95666667, 39:17:22,139:57:24,0510001
1535,1980,1,,510794,2,5,101,1,,新城川上流,シンジヨウガワジヨウリユウ,,新城橋,シンジヨウバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511190.0,82539.0,,39.79000000,140.11111111, 39:47:24,140:06:40,0510101
1536,1980,1,,510804,2,5,101,51,,新城川上流,シンジヨウガワジヨウリユウ,,第５号橋,ダイ5ゴウバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511200.0,82539.0,,39.82694444,140.15944444, 39:49:37,140:09:34,0510151
1537,1980,1,,510814,2,5,102,1,,新城川下流,シンジヨウガワカリユウ,,新城川橋,シンジヨウガワバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511210.0,82539.0,,39.78666667,140.06500000, 39:47:12,140:03:54,0510201
1538,1980,1,,510824,2,5,102,51,,新城川下流,シンジヨウガワカリユウ,,大浜橋,オオハマバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511220.0,82539.0,,39.77222222,140.05111111, 39:46:20,140:03:04,0510251
1539,1980,1,,510834,2,5,103,1,,草生津川,キソヅガワ,,面影橋,オモカゲバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511230.0,82022.0,,39.72500000,140.09333333, 39:43:30,140:05:36,0510301
1540,1980,1,,510844,2,5,103,51,,草生津川,キソヅガワ,,前谷地橋,マエヤヂバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511240.0,,,39.76222222,140.09888889, 39:45:44,140:05:56,0510351
1541,1980,1,,510854,2,5,103,52,,草生津川,キソヅガワ,,寺内イサノ橋,テラウチイサノバシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511250.0,,,39.73611111,140.09166667, 39:44:10,140:05:30,0510352
1542,1980,1,,510864,2,5,104,2,,,コヨシガワジヨウリユウ,,,ナガドロバシ,,AA,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511270.0,,,39.23166667,140.14777778, 39:13:54,140:08:52,0510402
1543,1980,1,,510874,2,5,105,1,,,コヨシガワチユウリユウ,,,トドロキバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511290.0,,,39.37472222,140.06694444, 39:22:29,140:04:01,0510501
1544,1980,1,,510884,2,5,106,2,,,コヨシガワカリユウ,,,ホンジヨウオオハシ,,B,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511320.0,,,39.38833333,140.03111111, 39:23:18,140:01:52,0510602
1545,1980,1,,510894,2,5,107,1,,芋川,イモカワ,,芋川橋,イモカワバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511340.0,82023.0,,39.39694444,140.05444444, 39:23:49,140:03:16,0510701
1546,1980,1,,510904,2,5,108,1,,,ババメガワジヨウリユウ,,,スギサワハツデンシヨ,,AA,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511350.0,,,39.91333333,140.39944444, 39:54:48,140:23:58,0510801
1547,1980,1,,510914,2,5,109,1,,,ババメガワカリユウ,,,リユウマバシ,,A,1.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511360.0,,,39.93944444,140.07500000, 39:56:22,140:04:30,0510901
1548,1980,1,,510924,2,5,110,1,,三種川,ミタネガワ,,川尻橋,カワシリバシ,,A,2.0,3.0,1972.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511390.0,82259.0,,40.09000000,140.04500000, 40:05:24,140:02:42,0511001
